payload_bytes,enc_MBps,dec_MBps,enc_p95_ms,dec_p95_ms
1024,39.980490773188016,46.18429757231683,0.028686050063697614,0.02566274933997184
4096,123.52930826324594,127.92436887203739,0.048718850484874524,0.042917999508063076
16384,348.00819570360795,397.2621885739296,0.07793550048518225,0.07292765021702505
65536,931.6929037411917,988.4300774999142,0.10816605081345188,0.09863700015557697
262144,1085.5930377538077,682.4759661916486,0.35150964949934843,0.565057649873779
1048576,1140.6793561868203,672.3579450808984,1.1981092498899666,2.3664536498472444
