path,kind,size_bytes,payload_bytes_processed,l_io_read_ms,l_io_write_ms,l_kem_ms,l_aes_ms,l_total_ms,kem_ok,aes_ok,kem_ciphertext_bytes,aes_ciphertext_bytes,dataset_id,run_id,file_index
data\user_data\D1\PXL_20251225_090219896.MP.jpg,images,6673723,6673723,3.3784,0.0,38.8412,9.0605,51.2801,True,True,1568,6673739,D1,D1_r3,16
data\user_data\D1\PXL_20251225_090327132.MP.jpg,images,6568694,6568694,3.3444,0.0,58.4557,10.3778,72.1779,True,True,1568,6568710,D1,D1_r3,17
data\user_data\D1\PXL_20251225_201550669.TS-000.MP.jpg,images,6539954,6539954,3.5572,0.0,43.6952,8.1897,55.4421,True,True,1568,6539970,D1,D1_r3,18
data\user_data\D1\PXL_20251226_065017813.MP.jpg,images,6458987,6458987,3.8047,0.0,37.7883,8.1025,49.695499999999996,True,True,1568,6459003,D1,D1_r3,19
data\user_data\D1\PXL_20251226_065523407.TS-000.MP.jpg,images,6388874,6388874,3.2091,0.0,44.6195,8.0547,55.883300000000006,True,True,1568,6388890,D1,D1_r3,20
data\user_data\D1\PXL_20251226_065644794.MP.jpg,images,6532369,6532369,3.6679,0.0,39.2624,8.3201,51.2504,True,True,1568,6532385,D1,D1_r3,21
data\user_data\D1\PXL_20251226_070459627.MP.jpg,images,6619424,6619424,3.3879,0.0,37.4129,8.485,49.2858,True,True,1568,6619440,D1,D1_r3,22
data\user_data\D1\PXL_20251226_070701079.MP.jpg,images,6449206,6449206,3.2575,0.0,38.4751,7.7903,49.5229,True,True,1568,6449222,D1,D1_r3,23
data\user_data\D1\PXL_20251227_164939125.MP.jpg,images,6511579,6511579,3.19,0.0,34.701,7.9837,45.8747,True,True,1568,6511595,D1,D1_r3,24
data\user_data\D1\PXL_20251227_165051684.TS-000.MP.jpg,images,6414965,6414965,3.1675,0.0,36.8991,7.7927,47.85929999999999,True,True,1568,6414981,D1,D1_r3,25
data\user_data\D1\PXL_20260104_142132729.mp4,binaries,8445767,8445767,4.1678,0.0,35.6124,10.1678,49.948,True,True,1568,8445783,D1,D1_r3,26
data\user_data\D1\PXL_20260110_101310876.MP.jpg,images,6436705,6436705,3.1504,0.0,41.7749,7.7985,52.7238,True,True,1568,6436721,D1,D1_r3,27
data\user_data\D1\PXL_20260116_161545226.MP.jpg,images,6998874,6998874,3.5013,0.0,36.0074,8.8895,48.398199999999996,True,True,1568,6998890,D1,D1_r3,28
data\user_data\D1\PXL_20260116_161547655.MP.jpg,images,6777435,6777435,3.2657,0.0,34.245,8.2414,45.7521,True,True,1568,6777451,D1,D1_r3,29
data\user_data\D1\PXL_20260122_172242999.MP.jpg,images,6355824,6355824,3.0885,0.0,35.5475,8.7342,47.3702,True,True,1568,6355840,D1,D1_r3,30
data\user_data\D1\PXL_20260124_115240398.MP.jpg,images,7035404,7035404,3.3599,0.0,35.426,8.9176,47.703500000000005,True,True,1568,7035420,D1,D1_r3,31
data\user_data\D1\PXL_20260125_130004906.MP.jpg,images,6734287,6734287,3.3727,0.0,36.4593,8.151,47.983000000000004,True,True,1568,6734303,D1,D1_r3,32
data\user_data\D1\PXL_20260125_130006865.MP.jpg,images,6471256,6471256,3.32,0.0,36.0639,7.8635,47.2474,True,True,1568,6471272,D1,D1_r3,33
data\user_data\D1\PXL_20260127_165207636.MP.jpg,images,6589296,6589296,3.4448,0.0,35.4809,7.996,46.9217,True,True,1568,6589312,D1,D1_r3,34
data\user_data\D1\PXL_20260129_110336318.MP.jpg,images,7244552,7244552,3.6758,0.0,34.476,8.8929,47.0447,True,True,1568,7244568,D1,D1_r3,35
data\user_data\D1\PXL_20260129_153525007.TS-000.MP.jpg,images,6772587,6772587,3.3069,0.0,37.2447,8.4806,49.0322,True,True,1568,6772603,D1,D1_r3,36
data\user_data\D1\PXL_20260129_155503127.TS-000.MP.jpg,images,6335162,6335162,3.1897,0.0,36.0181,7.6301,46.8379,True,True,1568,6335178,D1,D1_r3,37
data\user_data\D1\PXL_20260129_155506941.MP.jpg,images,6483336,6483336,3.1246,0.0,34.2738,7.9014,45.299800000000005,True,True,1568,6483352,D1,D1_r3,38
data\user_data\D1\PXL_20260129_155521565.MP.jpg,images,6615137,6615137,3.2811,0.0,34.9655,8.2456,46.4922,True,True,1568,6615153,D1,D1_r3,39
data\user_data\D1\PXL_20260129_155547683.MP.jpg,images,7113818,7113818,3.4877,0.0,34.6163,8.9228,47.0268,True,True,1568,7113834,D1,D1_r3,40
data\user_data\D1\PXL_20260129_155609801.MP.jpg,images,7697219,7697219,3.7361,0.0,34.4463,9.846,48.028400000000005,True,True,1568,7697235,D1,D1_r3,41
data\user_data\D1\PXL_20260129_155616416.TS-000.MP.jpg,images,6495955,6495955,3.2453,0.0,36.766,7.8337,47.845,True,True,1568,6495971,D1,D1_r3,42
data\user_data\D1\PXL_20260129_160048311.TS-000.MP.jpg,images,6798513,6798513,3.8553,0.0,34.8492,8.2394,46.9439,True,True,1568,6798529,D1,D1_r3,43
data\user_data\D1\PXL_20260129_160249636.TS-000.MP.jpg,images,6576783,6576783,3.9048,0.0,36.1069,8.209,48.22070000000001,True,True,1568,6576799,D1,D1_r3,44
data\user_data\D1\PXL_20260224_102656638.TS-000.MP.jpg,images,6510784,6510784,3.2919,0.0,36.0018,8.0256,47.3193,True,True,1568,6510800,D1,D1_r3,45
data\user_data\D1\PXL_20260224_102700211.TS-000.MP.jpg,images,7160498,7160498,3.5731,0.0,35.8588,8.9126,48.3445,True,True,1568,7160514,D1,D1_r3,46
data\user_data\D1\PXL_20260313_104321385.mp4,binaries,25678153,25678153,12.6846,0.0,43.1653,31.0135,86.86340000000001,True,True,1568,25678169,D1,D1_r3,47
data\user_data\D1\PXL_20260313_104334573.mp4,binaries,59376907,59376907,29.4805,0.0,37.2393,73.5591,140.2789,True,True,1568,59376923,D1,D1_r3,48
data\user_data\D1\PXL_20260314_144839464.mp4,binaries,46056905,46056905,22.9295,0.0,35.9471,56.4525,115.3291,True,True,1568,46056921,D1,D1_r3,49
data\user_data\D1\PXL_20260314_150036469.mp4,binaries,29097562,29097562,14.2404,0.0,37.1072,36.1185,87.4661,True,True,1568,29097578,D1,D1_r3,50
data\user_data\D1\PXL_20260314_150050400.mp4,binaries,47366967,47366967,23.1207,0.0,35.5238,58.0075,116.652,True,True,1568,47366983,D1,D1_r3,51
data\user_data\D1\PXL_20260314_150735934.mp4,binaries,42523759,42523759,20.2265,0.0,40.654,53.7163,114.5968,True,True,1568,42523775,D1,D1_r3,52
data\user_data\D1\PXL_20260315_170224094.mp4,binaries,48370201,48370201,23.5146,0.0,35.7124,59.69,118.917,True,True,1568,48370217,D1,D1_r3,53
data\user_data\D1\PXL_20260322_153048866.MP.jpg,images,6672284,6672284,3.4264,0.0,36.5597,8.3547,48.3408,True,True,1568,6672300,D1,D1_r3,54
data\user_data\D1\PXL_20260322_153056438.TS-000.MP.jpg,images,6679600,6679600,3.4376,0.0,37.7839,8.3553,49.576800000000006,True,True,1568,6679616,D1,D1_r3,55
data\user_data\D1\PXL_20260322_212502356.mp4,binaries,35092293,35092293,17.1017,0.0,37.0347,43.3258,97.4622,True,True,1568,35092309,D1,D1_r3,56
data\user_data\D1\PXL_20260329_183242702.mp4,binaries,65861866,65861866,31.3336,0.0,36.4177,78.6921,146.4434,True,True,1568,65861882,D1,D1_r3,57
data\user_data\D1\PXL_20260330_172754088.mp4,binaries,32974275,32974275,15.8751,0.0,37.3899,39.9669,93.2319,True,True,1568,32974291,D1,D1_r3,58
data\user_data\D1\PXL_20260405_072953716.mp4,binaries,136308768,136308768,64.9256,0.0,57.4139,164.3952,286.7347,True,True,1568,136308784,D1,D1_r3,59
data\user_data\D1\PXL_20260405_100514278.jpg,images,6607290,6607290,3.1622,0.0,34.7284,8.1149,46.0055,True,True,1568,6607306,D1,D1_r3,60
data\user_data\D1\PXL_20260405_100643998.MP.jpg,images,7327339,7327339,3.4546,0.0,45.4881,9.1602,58.102900000000005,True,True,1568,7327355,D1,D1_r3,61
data\user_data\D1\PXL_20260405_100658032.MP.jpg,images,7109019,7109019,3.6522,0.0,37.1053,8.9539,49.7114,True,True,1568,7109035,D1,D1_r3,62
data\user_data\D1\PXL_20260405_100703078.MP.jpg,images,7159189,7159189,3.6515,0.0,36.1413,9.0116,48.8044,True,True,1568,7159205,D1,D1_r3,63
data\user_data\D1\PXL_20260405_100737151.MP.jpg,images,6552501,6552501,3.3549,0.0,36.0438,8.2171,47.6158,True,True,1568,6552517,D1,D1_r3,64
data\user_data\D1\PXL_20260405_100812801.jpg,images,6464076,6464076,3.3573,0.0,36.1743,8.1151,47.6467,True,True,1568,6464092,D1,D1_r3,65
data\user_data\D1\PXL_20260405_100828429.MP.jpg,images,6729449,6729449,3.4775,0.0,35.7871,8.2391,47.5037,True,True,1568,6729465,D1,D1_r3,66
data\user_data\D1\PXL_20260405_100830981.MP.jpg,images,6968675,6968675,3.4028,0.0,36.4354,8.8974,48.7356,True,True,1568,6968691,D1,D1_r3,67
data\user_data\D1\PXL_20260405_100843422.MP.jpg,images,6549141,6549141,3.302,0.0,37.6681,8.2831,49.2532,True,True,1568,6549157,D1,D1_r3,68
data\user_data\D1\PXL_20260405_100902851.TS-000.MP.jpg,images,7004120,7004120,3.6435,0.0,37.4786,9.04,50.1621,True,True,1568,7004136,D1,D1_r3,69
data\user_data\D1\PXL_20260405_110024188.mp4,binaries,62629606,62629606,30.8716,0.0,43.5824,87.4531,161.9071,True,True,1568,62629622,D1,D1_r3,70
data\user_data\D1\PXL_20260405_110559809.mp4,binaries,185262553,185262553,97.5829,0.0,37.9417,240.0302,375.5548,True,True,1568,185262569,D1,D1_r3,71
data\user_data\D1\PXL_20260405_142459483.mp4,binaries,90928587,90928587,47.4091,0.0,43.4333,118.0988,208.94119999999998,True,True,1568,90928603,D1,D1_r3,72
data\user_data\D1\PXL_20260405_142548278.mp4,binaries,229207841,229207841,116.219,0.0,38.7892,273.4201,428.4283,True,True,1568,229207857,D1,D1_r3,73
data\user_data\D1\PXL_20260405_142812330.mp4,binaries,39663899,39663899,19.5659,0.0,39.0276,48.8222,107.4157,True,True,1568,39663915,D1,D1_r3,74
data\user_data\D1\PXL_20260405_143125404.jpg,images,6474228,6474228,3.3834,0.0,37.5537,8.1189,49.056,True,True,1568,6474244,D1,D1_r3,75
data\user_data\D1\PXL_20260405_143129513.MP.jpg,images,6729485,6729485,3.4167,0.0,36.5539,8.4439,48.4145,True,True,1568,6729501,D1,D1_r3,76
data\user_data\D1\PXL_20260405_143232056.mp4,binaries,116525932,116525932,56.6429,0.0,36.8006,139.1155,232.559,True,True,1568,116525948,D1,D1_r3,77
data\user_data\D1\PXL_20260405_143739366.mp4,binaries,44635832,44635832,21.0907,0.0,33.8207,52.9084,107.8198,True,True,1568,44635848,D1,D1_r3,78
data\user_data\D1\PXL_20260405_144509384.mp4,binaries,88830210,88830210,42.3288,0.0,36.5182,105.8439,184.6909,True,True,1568,88830226,D1,D1_r3,79
data\user_data\D1\PXL_20260405_145838160.mp4,binaries,69516819,69516819,33.0773,0.0,34.5079,84.4533,152.0385,True,True,1568,69516835,D1,D1_r3,80
data\user_data\D1\PXL_20260405_151013056.PORTRAIT.jpg,images,6372266,6372266,3.3217,0.0,35.4496,8.0541,46.825399999999995,True,True,1568,6372282,D1,D1_r3,81
data\user_data\D1\PXL_20260405_151054883.jpg,images,6414639,6414639,3.4163,0.0,44.6051,8.0978,56.1192,True,True,1568,6414655,D1,D1_r3,82
data\user_data\D1\PXL_20260405_151106866.jpg,images,6474947,6474947,3.916,0.0,38.8525,8.0466,50.815099999999994,True,True,1568,6474963,D1,D1_r3,83
data\user_data\D1\PXL_20260405_151814354.mp4,binaries,74972063,74972063,36.6152,0.0,38.3066,92.2872,167.209,True,True,1568,74972079,D1,D1_r3,84
data\user_data\D1\PXL_20260407_061637746.mp4,binaries,37358912,37358912,18.2331,0.0,36.6398,46.6518,101.5247,True,True,1568,37358928,D1,D1_r3,85
data\user_data\D1\PXL_20260409_165052701.mp4,binaries,96580380,96580380,48.6096,0.0,36.6458,118.8363,204.0917,True,True,1568,96580396,D1,D1_r3,86
data\user_data\D1\PXL_20260409_165310236.mp4,binaries,36609514,36609514,17.8485,0.0,36.3253,46.4327,100.6065,True,True,1568,36609530,D1,D1_r3,87
data\user_data\D1\PXL_20260411_083333686.jpg,images,6948184,6948184,3.6499,0.0,36.7988,8.7206,49.1693,True,True,1568,6948200,D1,D1_r3,88
data\user_data\D1\PXL_20260411_083345374.mp4,binaries,24414280,24414280,12.1195,0.0,35.9744,29.811,77.9049,True,True,1568,24414296,D1,D1_r3,89
data\user_data\D1\PXL_20260411_084821653.mp4,binaries,280154049,280154049,135.029,0.0,36.865,348.8294,520.7234000000001,True,True,1568,280154065,D1,D1_r3,90
data\user_data\D1\PXL_20260417_161917485.mp4,binaries,86967843,86967843,47.3974,0.0,64.9477,118.0416,230.38670000000002,True,True,1568,86967859,D1,D1_r3,91
data\user_data\D1\PXL_20260417_162219190.jpg,images,6461985,6461985,4.4362,0.0,42.4993,9.2293,56.1648,True,True,1568,6462001,D1,D1_r3,92
data\user_data\D1\PXL_20260417_162951211.jpg,images,6853766,6853766,3.8789,0.0,41.2904,9.0198,54.189099999999996,True,True,1568,6853782,D1,D1_r3,93
data\user_data\D1\PXL_20260417_162958034.TS-000.MP.jpg,images,7895257,7895257,4.4916,0.0,50.2602,10.9557,65.7075,True,True,1568,7895273,D1,D1_r3,94
data\user_data\D1\PXL_20260417_163007624.MP.jpg,images,11088289,11088289,6.2287,0.0,39.9656,14.4138,60.6081,True,True,1568,11088305,D1,D1_r3,95
data\user_data\D1\PXL_20260417_163011369.MP.jpg,images,8568147,8568147,4.7273,0.0,41.6733,11.3162,57.7168,True,True,1568,8568163,D1,D1_r3,96
data\user_data\D1\PXL_20260417_163029606.MP.jpg,images,9811253,9811253,5.1655,0.0,41.9538,12.8681,59.9874,True,True,1568,9811269,D1,D1_r3,97
data\user_data\D1\PXL_20260417_163031383.MP.jpg,images,10473741,10473741,5.3613,0.0,38.7542,14.435,58.5505,True,True,1568,10473757,D1,D1_r3,98
data\user_data\D1\PXL_20260417_163039664.jpg,images,6484422,6484422,3.7336,0.0,39.4574,8.7518,51.942800000000005,True,True,1568,6484438,D1,D1_r3,99
data\user_data\D1\PXL_20260417_163048048.jpg,images,6670548,6670548,3.6259,0.0,38.7203,9.8926,52.238800000000005,True,True,1568,6670564,D1,D1_r3,100
data\user_data\D1\PXL_20260417_163051016.MP.jpg,images,8691439,8691439,4.5305,0.0,38.6589,11.6421,54.831500000000005,True,True,1568,8691455,D1,D1_r3,101
data\user_data\D1\PXL_20260417_163052284.jpg,images,6349802,6349802,3.331,0.0,35.6355,8.042,47.008500000000005,True,True,1568,6349818,D1,D1_r3,102
data\user_data\D1\PXL_20260417_163115707.MP.jpg,images,7336062,7336062,3.7943,0.0,36.142,9.6907,49.627,True,True,1568,7336078,D1,D1_r3,103
data\user_data\D1\PXL_20260417_163118596.MP.jpg,images,8070184,8070184,4.065,0.0,38.3499,10.3433,52.758199999999995,True,True,1568,8070200,D1,D1_r3,104
data\user_data\D1\PXL_20260418_094113182.mp4,binaries,25072630,25072630,11.7369,0.0,37.1937,30.9592,79.8898,True,True,1568,25072646,D1,D1_r3,105
data\user_data\D1\PXL_20260419_135036961.MP.jpg,images,7368670,7368670,5.2115,0.0,47.1651,9.172,61.54860000000001,True,True,1568,7368686,D1,D1_r3,106
data\user_data\D1\PXL_20260419_135041820.mp4,binaries,76548903,76548903,38.3699,0.0,41.6003,94.5566,174.5268,True,True,1568,76548919,D1,D1_r3,107
data\user_data\D1\PXL_20260419_135135853.mp4,binaries,267653511,267653511,130.1763,0.0,35.8084,319.6073,485.592,True,True,1568,267653527,D1,D1_r3,108
data\user_data\D1\PXL_20260424_155744505.mp4,binaries,69482318,69482318,33.2107,0.0,37.1117,82.0036,152.32600000000002,True,True,1568,69482334,D1,D1_r3,109
data\user_data\D1\PXL_20260425_074407653.mp4,binaries,313639792,313639792,151.7838,0.0,34.7355,372.9511,559.4704,True,True,1568,313639808,D1,D1_r3,110
data\user_data\D1\PXL_20260425_175428623.mp4,binaries,81584412,81584412,42.2989,0.0,39.8631,105.4735,187.6355,True,True,1568,81584428,D1,D1_r3,111
data\user_data\D1\PXL_20260425_181856678.mp4,binaries,17942087,17942087,9.0614,0.0,35.7905,22.2528,67.10470000000001,True,True,1568,17942103,D1,D1_r3,112
data\user_data\D1\PXL_20260425_181909357.mp4,binaries,208574490,208574490,101.3026,0.0,36.0658,264.1743,401.5427,True,True,1568,208574506,D1,D1_r3,113
data\user_data\D1\PXL_20260425_182325962.mp4,binaries,223592316,223592316,107.9101,0.0,35.7613,268.1096,411.781,True,True,1568,223592332,D1,D1_r3,114
data\user_data\D1\PXL_20260428_091534530.mp4,binaries,8327551,8327551,4.3153,0.0,34.5498,10.0391,48.904199999999996,True,True,1568,8327567,D1,D1_r3,115
data\user_data\D1\VID_20231118_173324.mp4,binaries,6877609,6877609,3.5891,0.0,34.6114,8.3541,46.55460000000001,True,True,1568,6877625,D1,D1_r3,116
data\user_data\D1\VID_20240217_152042.mp4,binaries,6632684,6632684,3.292,0.0,36.5553,8.3639,48.211200000000005,True,True,1568,6632700,D1,D1_r3,117
data\user_data\D1\VID_20240904_164931.mp4,binaries,9467623,9467623,4.6012,0.0,35.1458,11.5677,51.3147,True,True,1568,9467639,D1,D1_r3,118
data\user_data\D1\VID_20250115_183009~2.mp4,binaries,7282328,7282328,3.5165,0.0,39.6947,9.1949,52.406099999999995,True,True,1568,7282344,D1,D1_r3,119
data\user_data\D1\VID_20250618_101940.mp4,binaries,8105748,8105748,4.0249,0.0,36.4378,10.466,50.928700000000006,True,True,1568,8105764,D1,D1_r3,120
data\user_data\D1\VID_20250726_163139.mp4,binaries,6954008,6954008,3.5542,0.0,36.5905,9.5495,49.6942,True,True,1568,6954024,D1,D1_r3,121
data\user_data\D1\VID_20250904_214933.mp4,binaries,9399954,9399954,4.6547,0.0,37.472,11.3611,53.4878,True,True,1568,9399970,D1,D1_r3,122
data\user_data\D1\VID_20250928_135549.mp4,binaries,6680337,6680337,3.7408,0.0,55.8384,9.1877,68.76689999999999,True,True,1568,6680353,D1,D1_r3,123
data\user_data\D1\VID_20251005_181221.mp4,binaries,7385791,7385791,3.8352,0.0,37.6907,9.3453,50.8712,True,True,1568,7385807,D1,D1_r3,124
data\user_data\D1\sample_config.json,text,342,342,0.2943,0.0,39.6664,0.0528,40.0135,True,True,1568,358,D1,D1_r3,125
data\user_data\D1\sample_stream.ndjson,other,732,732,0.2239,0.0,38.7354,0.0532,39.012499999999996,True,True,1568,748,D1,D1_r3,126
