path,kind,size_bytes,payload_bytes_processed,l_io_read_ms,l_io_write_ms,l_kem_ms,l_aes_ms,l_total_ms,kem_ok,aes_ok,kem_ciphertext_bytes,aes_ciphertext_bytes,dataset_id,run_id,file_index
data\user_data\D1\PXL_20260129_155506941.MP.jpg,images,6483336,6483336,3.3747,0.0,38.1316,8.1591,49.6654,True,True,1568,6483352,D1,D1_r2,38
data\user_data\D1\PXL_20260129_155521565.MP.jpg,images,6615137,6615137,3.4616,0.0,36.5236,8.4794,48.4646,True,True,1568,6615153,D1,D1_r2,39
data\user_data\D1\PXL_20260129_155547683.MP.jpg,images,7113818,7113818,3.5269,0.0,38.1226,8.7857,50.435199999999995,True,True,1568,7113834,D1,D1_r2,40
data\user_data\D1\PXL_20260129_155609801.MP.jpg,images,7697219,7697219,3.6728,0.0,34.2414,9.246,47.1602,True,True,1568,7697235,D1,D1_r2,41
data\user_data\D1\PXL_20260129_155616416.TS-000.MP.jpg,images,6495955,6495955,3.1795,0.0,35.9664,7.8754,47.0213,True,True,1568,6495971,D1,D1_r2,42
data\user_data\D1\PXL_20260129_160048311.TS-000.MP.jpg,images,6798513,6798513,3.4016,0.0,37.3898,8.1537,48.945100000000004,True,True,1568,6798529,D1,D1_r2,43
data\user_data\D1\PXL_20260129_160249636.TS-000.MP.jpg,images,6576783,6576783,3.5353,0.0,42.1018,8.9746,54.6117,True,True,1568,6576799,D1,D1_r2,44
data\user_data\D1\PXL_20260224_102656638.TS-000.MP.jpg,images,6510784,6510784,3.9482,0.0,42.6683,8.2634,54.879900000000006,True,True,1568,6510800,D1,D1_r2,45
data\user_data\D1\PXL_20260224_102700211.TS-000.MP.jpg,images,7160498,7160498,3.8548,0.0,36.9904,9.0272,49.8724,True,True,1568,7160514,D1,D1_r2,46
data\user_data\D1\PXL_20260313_104321385.mp4,binaries,25678153,25678153,12.396,0.0,37.9027,31.6412,81.93990000000001,True,True,1568,25678169,D1,D1_r2,47
data\user_data\D1\PXL_20260313_104334573.mp4,binaries,59376907,59376907,29.1243,0.0,38.0137,73.6469,140.7849,True,True,1568,59376923,D1,D1_r2,48
data\user_data\D1\PXL_20260314_144839464.mp4,binaries,46056905,46056905,22.2993,0.0,37.019,55.3583,114.6766,True,True,1568,46056921,D1,D1_r2,49
data\user_data\D1\PXL_20260314_150036469.mp4,binaries,29097562,29097562,14.648,0.0,48.4799,38.8324,101.96029999999999,True,True,1568,29097578,D1,D1_r2,50
data\user_data\D1\PXL_20260314_150050400.mp4,binaries,47366967,47366967,23.7601,0.0,37.7069,60.6198,122.0868,True,True,1568,47366983,D1,D1_r2,51
data\user_data\D1\PXL_20260314_150735934.mp4,binaries,42523759,42523759,21.0567,0.0,37.6952,52.8587,111.6106,True,True,1568,42523775,D1,D1_r2,52
data\user_data\D1\PXL_20260315_170224094.mp4,binaries,48370201,48370201,23.2594,0.0,36.2107,59.8522,119.32230000000001,True,True,1568,48370217,D1,D1_r2,53
data\user_data\D1\PXL_20260322_153048866.MP.jpg,images,6672284,6672284,3.4468,0.0,38.9733,8.0406,50.4607,True,True,1568,6672300,D1,D1_r2,54
data\user_data\D1\PXL_20260322_153056438.TS-000.MP.jpg,images,6679600,6679600,3.309,0.0,36.4162,8.0531,47.7783,True,True,1568,6679616,D1,D1_r2,55
data\user_data\D1\PXL_20260322_212502356.mp4,binaries,35092293,35092293,16.6379,0.0,34.1339,43.5432,94.315,True,True,1568,35092309,D1,D1_r2,56
data\user_data\D1\PXL_20260329_183242702.mp4,binaries,65861866,65861866,30.2529,0.0,37.2412,79.6397,147.1338,True,True,1568,65861882,D1,D1_r2,57
data\user_data\D1\PXL_20260330_172754088.mp4,binaries,32974275,32974275,16.4848,0.0,37.4415,41.3913,95.3176,True,True,1568,32974291,D1,D1_r2,58
data\user_data\D1\PXL_20260405_072953716.mp4,binaries,136308768,136308768,67.614,0.0,52.217,185.606,305.437,True,True,1568,136308784,D1,D1_r2,59
data\user_data\D1\PXL_20260405_100514278.jpg,images,6607290,6607290,3.8168,0.0,39.3424,10.9758,54.135,True,True,1568,6607306,D1,D1_r2,60
data\user_data\D1\PXL_20260405_100643998.MP.jpg,images,7327339,7327339,4.7506,0.0,52.1994,9.8092,66.75919999999999,True,True,1568,7327355,D1,D1_r2,61
data\user_data\D1\PXL_20260405_100658032.MP.jpg,images,7109019,7109019,3.8748,0.0,39.3805,9.5806,52.835899999999995,True,True,1568,7109035,D1,D1_r2,62
data\user_data\D1\PXL_20260405_100703078.MP.jpg,images,7159189,7159189,4.115,0.0,39.7022,9.4948,53.312,True,True,1568,7159205,D1,D1_r2,63
data\user_data\D1\PXL_20260405_100737151.MP.jpg,images,6552501,6552501,3.5025,0.0,38.6055,8.4979,50.6059,True,True,1568,6552517,D1,D1_r2,64
data\user_data\D1\PXL_20260405_100812801.jpg,images,6464076,6464076,3.4445,0.0,40.7035,11.1154,55.2634,True,True,1568,6464092,D1,D1_r2,65
data\user_data\D1\PXL_20260405_100828429.MP.jpg,images,6729449,6729449,3.5842,0.0,52.4469,8.8668,64.8979,True,True,1568,6729465,D1,D1_r2,66
data\user_data\D1\PXL_20260405_100830981.MP.jpg,images,6968675,6968675,3.645,0.0,37.9265,9.6544,51.2259,True,True,1568,6968691,D1,D1_r2,67
data\user_data\D1\PXL_20260405_100843422.MP.jpg,images,6549141,6549141,3.3564,0.0,44.1772,8.659,56.1926,True,True,1568,6549157,D1,D1_r2,68
data\user_data\D1\PXL_20260405_100902851.TS-000.MP.jpg,images,7004120,7004120,3.6515,0.0,37.478,9.2947,50.4242,True,True,1568,7004136,D1,D1_r2,69
data\user_data\D1\PXL_20260405_110024188.mp4,binaries,62629606,62629606,30.2002,0.0,36.2994,77.6949,144.1945,True,True,1568,62629622,D1,D1_r2,70
data\user_data\D1\PXL_20260405_110559809.mp4,binaries,185262553,185262553,93.0285,0.0,50.2239,232.6927,375.9451,True,True,1568,185262569,D1,D1_r2,71
data\user_data\D1\PXL_20260405_142459483.mp4,binaries,90928587,90928587,43.2314,0.0,37.3702,109.5808,190.18239999999997,True,True,1568,90928603,D1,D1_r2,72
data\user_data\D1\PXL_20260405_142548278.mp4,binaries,229207841,229207841,112.1535,0.0,38.9155,284.8807,435.9497,True,True,1568,229207857,D1,D1_r2,73
data\user_data\D1\PXL_20260405_142812330.mp4,binaries,39663899,39663899,20.1238,0.0,36.3046,48.7481,105.1765,True,True,1568,39663915,D1,D1_r2,74
data\user_data\D1\PXL_20260405_143125404.jpg,images,6474228,6474228,3.2715,0.0,36.2241,8.1827,47.67830000000001,True,True,1568,6474244,D1,D1_r2,75
data\user_data\D1\PXL_20260405_143129513.MP.jpg,images,6729485,6729485,3.8877,0.0,40.033,8.1792,52.099900000000005,True,True,1568,6729501,D1,D1_r2,76
data\user_data\D1\PXL_20260405_143232056.mp4,binaries,116525932,116525932,55.79,0.0,35.1799,139.1529,230.12279999999998,True,True,1568,116525948,D1,D1_r2,77
data\user_data\D1\PXL_20260405_143739366.mp4,binaries,44635832,44635832,21.7341,0.0,35.582,54.3424,111.6585,True,True,1568,44635848,D1,D1_r2,78
data\user_data\D1\PXL_20260405_144509384.mp4,binaries,88830210,88830210,45.941,0.0,36.8766,111.7072,194.5248,True,True,1568,88830226,D1,D1_r2,79
data\user_data\D1\PXL_20260405_145838160.mp4,binaries,69516819,69516819,34.191,0.0,37.3715,87.8252,159.3877,True,True,1568,69516835,D1,D1_r2,80
data\user_data\D1\PXL_20260405_151013056.PORTRAIT.jpg,images,6372266,6372266,3.3838,0.0,37.595,8.0378,49.0166,True,True,1568,6372282,D1,D1_r2,81
data\user_data\D1\PXL_20260405_151054883.jpg,images,6414639,6414639,3.4828,0.0,43.7244,8.9836,56.190799999999996,True,True,1568,6414655,D1,D1_r2,82
data\user_data\D1\PXL_20260405_151106866.jpg,images,6474947,6474947,3.4561,0.0,43.4632,8.98,55.8993,True,True,1568,6474963,D1,D1_r2,83
data\user_data\D1\PXL_20260405_151814354.mp4,binaries,74972063,74972063,37.6727,0.0,38.2834,93.1332,169.08929999999998,True,True,1568,74972079,D1,D1_r2,84
data\user_data\D1\PXL_20260407_061637746.mp4,binaries,37358912,37358912,19.253,0.0,38.1958,46.1118,103.5606,True,True,1568,37358928,D1,D1_r2,85
data\user_data\D1\PXL_20260409_165052701.mp4,binaries,96580380,96580380,48.9111,0.0,36.6405,118.6301,204.1817,True,True,1568,96580396,D1,D1_r2,86
data\user_data\D1\PXL_20260409_165310236.mp4,binaries,36609514,36609514,17.395,0.0,36.389,44.6059,98.38990000000001,True,True,1568,36609530,D1,D1_r2,87
data\user_data\D1\PXL_20260411_083333686.jpg,images,6948184,6948184,3.4769,0.0,35.5151,8.5004,47.492399999999996,True,True,1568,6948200,D1,D1_r2,88
data\user_data\D1\PXL_20260411_083345374.mp4,binaries,24414280,24414280,11.6403,0.0,35.3726,29.6205,76.6334,True,True,1568,24414296,D1,D1_r2,89
data\user_data\D1\PXL_20260411_084821653.mp4,binaries,280154049,280154049,135.8985,0.0,36.9747,370.8407,543.7139,True,True,1568,280154065,D1,D1_r2,90
data\user_data\D1\PXL_20260417_161917485.mp4,binaries,86967843,86967843,51.4276,0.0,41.5673,127.6064,220.60129999999998,True,True,1568,86967859,D1,D1_r2,91
data\user_data\D1\PXL_20260417_162219190.jpg,images,6461985,6461985,3.6155,0.0,40.8664,8.8713,53.353199999999994,True,True,1568,6462001,D1,D1_r2,92
data\user_data\D1\PXL_20260417_162951211.jpg,images,6853766,6853766,3.8721,0.0,40.5513,9.073,53.4964,True,True,1568,6853782,D1,D1_r2,93
data\user_data\D1\PXL_20260417_162958034.TS-000.MP.jpg,images,7895257,7895257,4.1551,0.0,38.8635,10.2478,53.2664,True,True,1568,7895273,D1,D1_r2,94
data\user_data\D1\PXL_20260417_163007624.MP.jpg,images,11088289,11088289,5.6458,0.0,37.0535,14.5716,57.2709,True,True,1568,11088305,D1,D1_r2,95
data\user_data\D1\PXL_20260417_163011369.MP.jpg,images,8568147,8568147,4.2849,0.0,35.9632,11.183,51.4311,True,True,1568,8568163,D1,D1_r2,96
data\user_data\D1\PXL_20260417_163029606.MP.jpg,images,9811253,9811253,5.2222,0.0,37.8555,14.4415,57.5192,True,True,1568,9811269,D1,D1_r2,97
data\user_data\D1\PXL_20260417_163031383.MP.jpg,images,10473741,10473741,5.4791,0.0,37.6635,13.2873,56.4299,True,True,1568,10473757,D1,D1_r2,98
data\user_data\D1\PXL_20260417_163039664.jpg,images,6484422,6484422,3.2778,0.0,47.817,9.6114,60.706199999999995,True,True,1568,6484438,D1,D1_r2,99
data\user_data\D1\PXL_20260417_163048048.jpg,images,6670548,6670548,4.6629,0.0,50.1905,8.4746,63.328,True,True,1568,6670564,D1,D1_r2,100
data\user_data\D1\PXL_20260417_163051016.MP.jpg,images,8691439,8691439,4.4814,0.0,38.6663,10.9016,54.0493,True,True,1568,8691455,D1,D1_r2,101
data\user_data\D1\PXL_20260417_163052284.jpg,images,6349802,6349802,3.0835,0.0,42.0004,7.9827,53.0666,True,True,1568,6349818,D1,D1_r2,102
data\user_data\D1\PXL_20260417_163115707.MP.jpg,images,7336062,7336062,3.6899,0.0,37.6796,9.5143,50.8838,True,True,1568,7336078,D1,D1_r2,103
data\user_data\D1\PXL_20260417_163118596.MP.jpg,images,8070184,8070184,3.9397,0.0,37.5946,10.1608,51.695100000000004,True,True,1568,8070200,D1,D1_r2,104
data\user_data\D1\PXL_20260418_094113182.mp4,binaries,25072630,25072630,11.9402,0.0,35.6567,29.9937,77.59060000000001,True,True,1568,25072646,D1,D1_r2,105
data\user_data\D1\PXL_20260419_135036961.MP.jpg,images,7368670,7368670,3.6163,0.0,68.9875,12.2794,84.88319999999999,True,True,1568,7368686,D1,D1_r2,106
data\user_data\D1\PXL_20260419_135041820.mp4,binaries,76548903,76548903,37.9302,0.0,35.1699,87.0452,160.1453,True,True,1568,76548919,D1,D1_r2,107
data\user_data\D1\PXL_20260419_135135853.mp4,binaries,267653511,267653511,121.6737,0.0,35.5282,367.2927,524.4946,True,True,1568,267653527,D1,D1_r2,108
data\user_data\D1\PXL_20260424_155744505.mp4,binaries,69482318,69482318,34.9669,0.0,37.144,89.4097,161.5206,True,True,1568,69482334,D1,D1_r2,109
data\user_data\D1\PXL_20260425_074407653.mp4,binaries,313639792,313639792,169.1775,0.0,38.5202,431.1314,638.8290999999999,True,True,1568,313639808,D1,D1_r2,110
data\user_data\D1\PXL_20260425_175428623.mp4,binaries,81584412,81584412,44.3476,0.0,39.2287,104.7183,188.2946,True,True,1568,81584428,D1,D1_r2,111
data\user_data\D1\PXL_20260425_181856678.mp4,binaries,17942087,17942087,8.6889,0.0,36.1699,22.9999,67.8587,True,True,1568,17942103,D1,D1_r2,112
data\user_data\D1\PXL_20260425_181909357.mp4,binaries,208574490,208574490,100.6093,0.0,35.2521,245.0816,380.943,True,True,1568,208574506,D1,D1_r2,113
data\user_data\D1\PXL_20260425_182325962.mp4,binaries,223592316,223592316,105.2707,0.0,35.901,270.716,411.8877,True,True,1568,223592332,D1,D1_r2,114
data\user_data\D1\PXL_20260428_091534530.mp4,binaries,8327551,8327551,4.0427,0.0,36.2585,10.1878,50.48899999999999,True,True,1568,8327567,D1,D1_r2,115
data\user_data\D1\VID_20231118_173324.mp4,binaries,6877609,6877609,3.3513,0.0,35.4115,8.5521,47.314899999999994,True,True,1568,6877625,D1,D1_r2,116
data\user_data\D1\VID_20240217_152042.mp4,binaries,6632684,6632684,3.4069,0.0,36.5782,8.1071,48.092200000000005,True,True,1568,6632700,D1,D1_r2,117
data\user_data\D1\VID_20240904_164931.mp4,binaries,9467623,9467623,5.0486,0.0,35.9071,11.5897,52.5454,True,True,1568,9467639,D1,D1_r2,118
data\user_data\D1\VID_20250115_183009~2.mp4,binaries,7282328,7282328,3.5324,0.0,36.0695,8.9185,48.5204,True,True,1568,7282344,D1,D1_r2,119
data\user_data\D1\VID_20250618_101940.mp4,binaries,8105748,8105748,3.9313,0.0,39.8165,11.1289,54.8767,True,True,1568,8105764,D1,D1_r2,120
data\user_data\D1\VID_20250726_163139.mp4,binaries,6954008,6954008,3.3672,0.0,35.0823,8.8285,47.27799999999999,True,True,1568,6954024,D1,D1_r2,121
data\user_data\D1\VID_20250904_214933.mp4,binaries,9399954,9399954,4.6771,0.0,40.9536,11.7764,57.40710000000001,True,True,1568,9399970,D1,D1_r2,122
data\user_data\D1\VID_20250928_135549.mp4,binaries,6680337,6680337,3.4538,0.0,52.648,8.543,64.6448,True,True,1568,6680353,D1,D1_r2,123
data\user_data\D1\VID_20251005_181221.mp4,binaries,7385791,7385791,3.7423,0.0,38.0715,9.4218,51.2356,True,True,1568,7385807,D1,D1_r2,124
data\user_data\D1\sample_config.json,text,342,342,0.2638,0.0,42.0503,0.0551,42.369200000000006,True,True,1568,358,D1,D1_r2,125
data\user_data\D1\sample_stream.ndjson,other,732,732,0.2525,0.0,36.4577,0.0475,36.7577,True,True,1568,748,D1,D1_r2,126
